"","FP","M1","M2","S1","SS","GA","VA","AuA","ViA","dACC","Vacc","PL","IL","OA","AU","RS","AA","TeAA","Prh","Ech","aOn","TT","DPA","PC","CCA","PAA","CA1","CA2","CA3","DG","FC","IG","lpEC","Sub","proSub","Clst","dEPn","vEPn","LAn","BLA","BMe","PAn","DLS","DMS","NACC.SHELL","NACC.CORE","FStr","OT","LSN","SFn","aAA","CA","IAn","MAn","Gpe","Gpi","SubInn","MGCn","MSn","DBn","TnS","BNST","VALCT","VMT","VPLT","VPMT","PTTn","MGC","dLGC","LPT","PCT","PlnT","EnT","AVT","AMn","IADT","IMDT","MDT","SMT","pRE","PVT","PT","RE","XiT","Rh","CMT","PCn","CLT","RT","IGLLGC","vlLGC","subGn","MHb","LHb","SON","PVH","IPVH","ArH","ADPO","AVPO","AVPV","DMH","MePO","MPA","PSN","SPZ","SCN","AHN","SMN","MPO","VMHn","PHn","LHA","LPO","PSTN","STN","TN","ZI","FF","SCO","reSN","VTA","PAG","PreCN","APTN","cSN"
"Vacc",0.905044413649139,0.164403752202703,0.632493537763283,0.305792284169713,0.195738315485808,0.225400764958519,0.161487140872763,0.35258128887689,0.883333335443441,0.0228649990804885,0,0.0537806937461111,0.0977735754719154,0.929556906157138,0.989455847104906,0.459624413343641,0.546764917192658,0.930690428804641,0.927412414832465,0.449624827214014,0.606732505741338,0.788314914822309,0.315237571542653,0.972419453452433,0.386496406386772,0.743211449838697,0.0565824156714761,0.966516686911257,0.160270331163794,0.825142684313178,0.87517075526962,0.124218167327485,0.690218898626651,0.818852391301991,0.0734971272735592,0.611512483512627,0.690483448015905,0.863464989807737,0.550955606311569,0.338164377869792,0.82292510233467,0.813637729965624,0.756514069985435,0.0320589512011594,0.610449447520635,0.339370711230306,0.738071422446266,0.0555117779030737,0.071119898444937,0.176037544263476,0.282069886488475,0.451385423905217,0.115980682787072,0.294891808788817,0.67150162437839,0.689631650835369,0.399397909522949,0.358699797313301,0.41438249385548,0.295054589061855,0.177450124439334,0.132832690883005,0.814351538058087,0.893423642514489,0.425855157914942,0.0583227328933601,0.249764855068672,0.0879736907171343,0.115934478108105,0.0219974793874039,0.105115186855701,0.587330512670489,0.16390586588189,0.133387403621484,0.275744374029136,0.639242783680123,0.531289001926714,0.970342733037655,0.573074723669091,0.322221913640725,0.0305070354026136,0.00699628840953926,0.561733833318724,0.55085593973553,0.276849791185701,0.793571601806257,0.266856742161032,0.585342903600221,0.00136476006929807,0.777011173915765,0.940280117860298,0.891506758046375,0.0159722209120719,0.35239243240328,0.723608879955513,0.321169944429226,0.374146609419573,0.209177052169648,0.950543588875779,0.73540338380385,0.724113088048756,0.832719491870961,0.114546020055541,0.573866986567516,0.709598418725474,0.316879379325697,0.570559164369204,0.125827866941637,0.562905434895621,0.818765716530563,0.505480695784227,0.432070220231019,0.524588680492688,0.741937751335265,0.736845219556555,0.0367337585990194,0.905494387098229,0.793996298664565,0.99471594162801,0.503505991061647,0.623371106751297,0.0325606682519818,0.414877744509248,0.39699076020072,0.826965733799093,0.140359341354737
"PL",0.219467809777816,0.666173875055171,0.444942089819104,0.369498709801316,0.259342618922007,0.738183703155522,0.549855846896681,0.169245001386171,0.994383324972207,0.00612898231104922,0.0537806937461111,0,0.0033193155512841,0.216983485643755,0.103777837278187,0.811502586822317,0.935629130757645,0.614376403477194,0.935030347343174,0.779784905308324,0.272836388418267,0.100331903233668,0.00476622978002826,0.297779332450657,0.616539544012946,0.775265690864539,0.714651232974921,0.950489712029825,0.673785751678252,0.820752102755042,0.30818851379928,0.152847513470719,0.97900739753885,0.822851735464583,0.585613464746106,0.361987302859445,0.445929483794709,0.724161318398885,0.919158922680513,0.512477087897519,0.973328921079058,0.775898167531811,0.188806386414887,0.00623364210131139,0.945691510129195,0.225158418837832,0.84109866868104,0.260859544054021,0.341698433870727,0.345454189545601,0.341523530727664,0.330158612571746,0.596794705606183,0.564802072781492,0.941841092898183,0.995002605867587,0.409343905848404,0.566364565586529,0.329846464677857,0.406334080384372,0.509855336563023,0.320043872978414,0.903447505398942,0.5402740167036,0.651442358617206,0.299928198737982,0.0386848898141127,0.00175738067608813,0.17339723413495,0.0144924970541142,0.181024898983992,0.0557760983430945,0.0405208480903421,0.509546969105842,0.460475712478087,0.979772092418956,0.401784996095992,0.707959704731163,0.858241073166709,0.706937109984005,0.618430382252707,0.152097174072839,0.925772223561282,0.874900706141293,0.666521966375808,0.560299509478249,0.57827978250641,0.715776290891251,0.0302427818444274,0.160031951109996,0.296422528417589,0.233574892922928,0.599133878586176,0.964360735899621,0.66044447698888,0.462403338349284,0.456675777665498,0.937086048288437,0.876926484385855,0.49278850730899,0.859076288996581,0.959542654739846,0.344792459949107,0.436240397345518,0.688419534785762,0.126953188285213,0.766077167512558,0.442694010969728,0.46286460700223,0.974621251419598,0.288237468709048,0.97625266117579,0.700418664924834,0.619468755966728,0.363952533274753,0.135487684260056,0.946294754988965,0.0768307119225183,0.368117365068959,0.758201123103549,0.388208780705266,0.053741186664586,0.546146672126254,0.646556328424517,0.120750669324202,0.036651697512869
"IL",0.237528029859692,0.631524865134396,0.637920614207458,0.290790192190525,0.211141359061842,0.668489329945638,0.757896415365088,0.130128919799168,0.705885625090205,0.0730357607509476,0.0977735754719154,0.0033193155512841,0,0.229826495804103,0.0668016085561647,0.542400107659509,0.841000960245699,0.628279228915549,0.710616820698025,0.619881930940389,0.150264047336484,0.173816938911678,0.00114429611036226,0.160194584781037,0.413274716968416,0.283071521613585,0.856081839030102,0.9131286083774,0.845145009906354,0.971939206372024,0.23550467093859,0.212824700930423,0.850079816127514,0.933836942652289,0.795485560180419,0.195180528770885,0.126104152221429,0.414853706369121,0.488367594379869,0.754199754576918,0.449939219128649,0.767415638800667,0.157477445206301,0.0177700977360845,0.649901078780084,0.0992619317813624,0.557649141335456,0.410441860457286,0.18912619659814,0.293641107190724,0.250919737584411,0.82285480604622,0.952073073673822,0.43770632497541,0.977189832037822,0.974865943742616,0.545292900768531,0.52965050711517,0.505122537629948,0.440906424742651,0.764597823876445,0.148306253169349,0.817502493100123,0.339590404759409,0.523860249371257,0.225065334302645,0.0255034160940129,0.00139183612564084,0.280332202866773,0.008355425736995,0.113156121481241,0.0122105694361624,0.0338059077607064,0.519928281721528,0.748101992167245,0.77861178385621,0.402776030212648,0.824334699950552,0.741290305493274,0.946151964311551,0.439888731864542,0.204577675834058,0.987822655184502,0.820752993901759,0.694988341285487,0.491032421495873,0.40395184704768,0.4417026666356,0.123703872727173,0.334534675684007,0.651465347626519,0.326459429331238,0.816892214428503,0.777834805549554,0.827095101437512,0.319272905792438,0.635080084302976,0.953449323767303,0.74856349864183,0.518049660176862,0.955558887970799,0.719702189763126,0.426925663346857,0.516120395247818,0.50991757874766,0.0750308122723805,0.80826082025915,0.102406101056492,0.144099736256331,0.84005814634898,0.323032736408475,0.537350174804501,0.953106894489528,0.647406913053377,0.306223201914245,0.0664545134796585,0.710932504918772,0.0345884712571512,0.198203484902678,0.809362630535226,0.312474147439579,0.0656573278931376,0.408184838199094,0.994338538440109,0.053321119903787,0.0469066870546982
"OA",1.18507810003458e-07,0.323632190088993,0.0144356651055472,0.886775614548201,0.775721800439028,0.683937773652765,0.933812114640636,0.0461355050135305,0.197494993683303,0.387967930887125,0.929556906157138,0.216983485643755,0.229826495804103,0,0.00344419402255592,0.351532721581995,0.102946548484123,0.00887387317543661,0.14932317182347,0.0540956143278563,0.132476164575183,0.0432700711596919,0.0639855178712168,0.742165787201689,0.336596136826817,0.816439372358106,0.607167671621422,0.391659446547477,0.716555273741767,0.94474966891503,0.262869163759215,0.388763301537564,0.329452684161555,0.765012222974487,0.382680152197559,0.987871686441805,0.248781587105532,0.727377957430995,0.342734062097458,0.506403381667548,0.878576679675394,0.67577744662761,0.000345617439782761,0.13731978684044,0.284305112296925,0.645379299492346,0.283047499245647,0.834775551091233,0.923149558202329,0.94551067089601,0.840835341054902,0.809677265960517,0.928490471598714,0.447792798168235,0.0773066886029628,0.314982305438146,0.695133612123797,0.801873125152107,0.982942682260128,0.92818244082387,0.555109930287358,0.705875540491188,0.255417904019381,0.681165930747723,0.460669640700524,0.69208933783742,0.334306169631901,0.326301205623537,0.973999488454341,0.570522464917446,0.702059409211012,0.285580053891473,0.79744911704157,0.458073638332227,0.792529836351992,0.36983118627222,0.656256747304508,0.361445281448553,0.143745292188311,0.2071019692072,0.243050683796684,0.962973332926178,0.378470660544307,0.313694390586396,0.34479541075751,0.861309258150083,0.507274127069189,0.779998842085464,0.891577098042719,0.0693579871494669,0.151479714201933,0.101252570417411,0.180105153068089,0.854554039791998,0.414064089159963,0.187400501699368,0.237266189904906,0.985548429406453,0.596013555942515,0.694854336815342,0.864502395260695,0.10118603320378,0.969472571329649,0.781490095779234,0.809284155915378,0.848941169699633,0.525956683167091,0.912931777758113,0.655621531659867,0.964021397293159,0.788512478838589,0.207541972685719,0.436591444942132,0.869108426073574,0.407870793532642,0.346957888091987,0.246565252335022,0.10233591068121,0.161247757503096,0.401143554433115,0.698949762051541,0.449919785332076,0.224329640347649,0.341914617501239,0.552912047158874,0.936624930482028
"AU",0.00464485187177641,0.255526247235945,0.0248872714909298,0.878611156732091,0.996792727583485,0.423342899554436,0.517584795685058,0.175271096520941,0.614885015994546,0.282374331710233,0.989455847104906,0.103777837278187,0.0668016085561647,0.00344419402255592,0,0.436918932583271,0.456791993919847,0.0735011169847044,0.634797437955016,0.360185145581519,0.0375614203086093,0.0707578724359376,0.0104571748436635,0.443694802071944,0.557311263168781,0.573514913167072,0.473873261335088,0.862810214500678,0.662288830945759,0.4735920207255,0.0934330737401957,0.516401071053538,0.755966205358861,0.959306010755684,0.577537292061487,0.346290099117771,0.0332280238283413,0.81632070572109,0.538687940703079,0.824736913163197,0.978148175139854,0.689925693579688,0.0103725032705667,0.120430439603467,0.537458361539827,0.525980851507913,0.737297164039943,0.84872632301171,0.862150568168373,0.75982467524747,0.379317644772918,0.762076060084862,0.520173923080799,0.447506916409602,0.415762529843497,0.518404022536973,0.685138312561562,0.655520757431289,0.472794583564029,0.485784593605297,0.28889737896868,0.886266707657826,0.315780937030296,0.780292217483343,0.499579773339788,0.6455082828009,0.30062519168051,0.0671406163137691,0.514988437152672,0.295117354988904,0.902038786728099,0.106565099718416,0.583422547315273,0.64249395490347,0.666064534576469,0.706811382670788,0.982987012791084,0.218705638741906,0.245004679142683,0.461117862744991,0.376037834504567,0.88876345337286,0.608961420138595,0.606747938912065,0.261542136630358,0.799446794692656,0.471491112105055,0.706947285749953,0.78621136164743,0.0672598246925968,0.258381028386898,0.0546228081347944,0.193675867116801,0.330613903734695,0.626448602629354,0.618507054164285,0.529873089683285,0.716925651351057,0.388717654498193,0.252460404595816,0.49354433082418,0.517295719289626,0.660965011069775,0.323298471137454,0.863176148489124,0.511366337896125,0.854887634674059,0.829644791260717,0.464054778684537,0.76460034550219,0.283350610149972,0.719289295322962,0.320803079458229,0.499929574699041,0.372664477474602,0.486733645457104,0.299401926021656,0.0633891843072247,0.109537753296748,0.499137866302133,0.601092104355687,0.506563079581868,0.13696002962555,0.410334721491423,0.1001946348373,0.390172626910269
"RS",0.31238346041364,0.887440904187721,0.956983221901759,0.303369472771105,0.408002411612053,0.663265196691406,0.991536660208396,0.278343553615488,0.0309548287233964,0.236818328901945,0.459624413343641,0.811502586822317,0.542400107659509,0.351532721581995,0.436918932583271,0,0.0561412962809847,0.709425992533025,0.923385213933898,0.623571339262724,0.311280367673413,0.489050343241984,0.522615722049151,0.289380565573755,0.610314049153235,0.0333310457830112,0.218418280776216,0.769301290910458,0.171678723188095,0.338349661939998,0.959773400649263,0.785367907308491,0.97707794880448,0.815054041904624,0.0876214984977529,0.99682808098688,0.246850900354931,0.785787198322229,0.41897968028978,0.808215524616504,0.137161606531499,0.223547321669017,0.405074290208242,0.827095546915556,0.0301980234128147,0.534822529512519,0.0916555536573364,0.109355404837536,0.334124236954481,0.425285326506334,0.392701499836931,0.682441853625826,0.296387005263435,0.572895777356029,0.277983087168813,0.570282375753538,0.115706841326616,0.247191773084762,0.0895746886656799,0.223169529429043,0.783411863564161,0.189494079836977,0.385522065799644,0.148176416323682,0.693949937832624,0.845469853677118,0.447170834085766,0.829098953909312,0.112119125668927,0.749922825540381,0.830931792951575,0.249420503797146,0.693011403714283,0.638142617582687,0.0782542252102585,0.454503495482271,0.367513264093512,0.543555213371759,0.809241571672297,0.207992882017181,0.787802995227765,0.949938153566247,0.54242900181626,0.235010490241197,0.932899604838631,0.294463524419763,0.514203495552419,0.276158931515094,0.324901281083871,0.828415691524556,0.851812326713972,0.794015700175987,0.156606276200113,0.966951739006211,0.426598869549434,0.998106415011956,0.912546850084524,0.740467918891321,0.083412304092876,0.353363575947358,0.206264160537441,0.937317843189645,0.15398514521222,0.216453137888942,0.0912196739055483,0.955058157098187,0.00194160203724172,0.465128988268437,0.117619347270567,0.15598973620009,0.384517586681445,0.836721509809453,0.457025909993445,0.243396849735043,0.419124452742326,0.529265963048785,0.641837061077404,0.137132758766536,0.172079765373024,0.713036912848979,0.584570899259579,0.942006126493385,0.082523013842993,0.794263240323574,0.751738152716515,0.585980859908742
"AA",0.0779199771539517,0.740676337844313,0.656787846358863,0.15009166106228,0.18358217203797,0.368214483963227,0.258636711640531,0.0487817236354236,0.000975861248168824,0.59453784129443,0.546764917192658,0.935629130757645,0.841000960245699,0.102946548484123,0.456791993919847,0.0561412962809847,0,0.3086932554791,0.27350930772581,0.112790606380889,0.368962557413714,0.084842413408241,0.663249854057464,0.481533847966615,0.926246799593385,0.310863423196482,0.275627836163427,0.465114818851063,0.23845016690208,0.126646834109086,0.632405099182989,0.997002468232414,0.443086779029356,0.234335986158447,0.17847615451059,0.168107781619671,0.840690980578015,0.833022709492877,0.875991029962971,0.951791999193996,0.375964165180059,0.564858369196467,0.154966087724814,0.812298207636515,0.0132376624820625,0.560987456024978,0.0185889001983671,0.0514349829414529,0.365237807675852,0.277465644908994,0.0900329458869274,0.381963407740543,0.902913897611845,0.592415777048133,0.0786691209308138,0.665490564034879,0.00878183982467681,0.0177772798943427,0.0342418028591254,0.0452115266629933,0.625544787608368,0.274123220034055,0.623944055446713,0.13150813917916,0.641479270380368,0.828470549779198,0.29748058895062,0.604677946718544,0.0800988069872144,0.662717269834734,0.99963963229843,0.408293838324492,0.690353597632396,0.75886878317692,0.116044610876565,0.90856756564594,0.134306346260968,0.600988874501046,0.926866203787883,0.0656039291524253,0.387983068119922,0.887864452244008,0.166857133278433,0.0204667243152407,0.679127311959029,0.302090366297127,0.578460627806635,0.481669525274602,0.455837951509209,0.468785425841393,0.208575916647749,0.855193851683951,0.162687063139554,0.379999793992014,0.635223754732784,0.349958046922642,0.436998861422646,0.635510597979017,0.160669470528445,0.0986431542308164,0.0661671319145431,0.290190168403614,0.0672265599403605,0.0606449038827986,0.0506348385006962,0.526696884581009,0.0205723094686004,0.905826783427798,0.612292270580323,0.0525962369263257,0.079810572789941,0.100701224375895,0.913400688464221,0.0240285120520352,0.262714086244202,0.41925822603302,0.970284559070657,0.1444653060438,0.247427815262661,0.415018002640936,0.0622317852873088,0.636533805706445,0.361804292103601,0.255637817904523,0.678363750288964,0.213209526470528
"TeAA",0.0163551784122698,0.201486064561612,0.0182174979906691,0.641213654542452,0.840340593422064,0.621320433758798,0.898195160951697,0.125043643664971,0.316346065450473,0.394266214113627,0.930690428804641,0.614376403477194,0.628279228915549,0.00887387317543661,0.0735011169847044,0.709425992533025,0.3086932554791,0,0.0622952090447268,0.0195665170591397,0.48998449944547,0.356828839871394,0.378575127440334,0.541193156807526,0.0852684220051147,0.626758119030899,0.74032954667366,0.172446770139184,0.635326631977138,0.977528802993274,0.23574033809275,0.288986555624853,0.153578730483901,0.877450678888234,0.795667059505014,0.643330504977208,0.467514945887163,0.700421282940323,0.228196257051953,0.524114565074931,0.716404589386998,0.845995885553065,0.0021374031322594,0.179864773866197,0.399150340150585,0.786386962769486,0.280508009506144,0.880721113735011,0.816272860372832,0.706446134592516,0.473024992069322,0.785550884302884,0.52883976014157,0.184751688102571,0.123013409221124,0.347177898936079,0.77579394093997,0.867688194528611,0.851938642904785,0.619034985973446,0.412241899989937,0.896492727516858,0.0579273983249282,0.824334900352696,0.269319767584342,0.611545243140321,0.824318949035568,0.643084512280983,0.739015296319624,0.632165560144221,0.431656161867149,0.967715655617069,0.576868516049156,0.100720725031458,0.356640215113106,0.0462402504437311,0.921959044647019,0.241572100470209,0.0205269144938497,0.129396228721275,0.322456066092192,0.805522308077905,0.255601719885901,0.526289852354946,0.201005008431046,0.240457158060685,0.28790647020978,0.503715453073563,0.951623868417361,0.203899007383728,0.345771877427674,0.392448942758131,0.356704170071015,0.78236522415631,0.383563396518279,0.0159958243021362,0.279466399014839,0.373048333725244,0.240446201209201,0.558039636148301,0.369299476620698,0.0150974542935351,0.531059971909658,0.564806195227958,0.607083223412661,0.370575016170622,0.856204074024085,0.975082481233873,0.782471345425165,0.506921454890273,0.852635768974521,0.345734653387861,0.470882294684052,0.990522118721363,0.696330131008009,0.36986760731778,0.103172325890362,0.703240409859014,0.319535846882289,0.765902139569643,0.509443543213984,0.457128864349551,0.772106721646076,0.995015928942037,0.883378482130005,0.640579047757214
"Prh",0.142770516390601,0.532886852658239,0.208264492464036,0.767925406776778,0.845943860058927,0.999301590286214,0.438156295285142,0.234957004100726,0.311024751520845,0.682073002294372,0.927412414832465,0.935030347343174,0.710616820698025,0.14932317182347,0.634797437955016,0.923385213933898,0.27350930772581,0.0622952090447268,0,0.00219761796572811,0.660794436342579,0.487026239424417,0.959335597819302,0.0981558013251557,0.152290706957177,0.119062973104919,0.614283311680194,0.309500203264048,0.895713520652006,0.942355412029786,0.735525910672791,0.617973364134385,0.00451262633381815,0.674451935934901,0.462887450216165,0.37268734262709,0.309030306009459,0.0494561230852213,0.07421370344058,0.0823456966966556,0.31096206983401,0.372026252928851,0.193369797090981,0.478308050906361,0.958624994242005,0.341222236282509,0.444756440056407,0.793603209461715,0.896665635431858,0.871090542834907,0.66812844170446,0.636246341701076,0.1487076121094,0.254185286152542,0.0681657337971057,0.379016184384631,0.650328335199931,0.83043030471745,0.849836130321493,0.916253076581064,0.857211857078314,0.786728917095576,0.13193282466935,0.398045250538193,0.184916956397898,0.455925052925183,0.614454503714409,0.726516492363095,0.922840519502374,0.619153693150672,0.164581780968465,0.337495818893668,0.280647065577551,0.140629990574429,0.422155973300898,0.0139030948086823,0.853605800194197,0.323292944943757,0.0489301409290138,0.731379181565026,0.60845778452263,0.538488753402629,0.968222647661571,0.982485674459316,0.366811035489637,0.352860223872638,0.270822146531989,0.283698445100894,0.687217404156669,0.416217226181947,0.480097783662319,0.787703876180294,0.991641566741287,0.164710133768484,0.0921973842278903,0.0333822120418745,0.0128409044696026,0.232803884913374,0.555189176079006,0.955776249919357,0.647794228269762,0.00646406821711179,0.752893662548032,0.970785816380694,0.931655346940924,0.043813628542134,0.690981075557947,0.40142846369949,0.343685318943788,0.645369252209438,0.858089055930652,0.0974998401606668,0.863768794081399,0.68247983130151,0.86766987305787,0.48625687547847,0.163595410888374,0.759852287079526,0.733124122480711,0.431628583295751,0.130043228121922,0.883992945977099,0.532464946937004,0.678011361860286,0.112279762239932,0.344416865165664
"Ech",0.0514831483278496,0.266831272953933,0.102597383234439,0.632334962712018,0.677395550585583,0.747298233034455,0.809790525678704,0.232516035804404,0.177651908868765,0.900514236916582,0.449624827214014,0.779784905308324,0.619881930940389,0.0540956143278563,0.360185145581519,0.623571339262724,0.112790606380889,0.0195665170591397,0.00219761796572811,0,0.827308187083547,0.353084914422503,0.967339824963248,0.243295662232571,0.108581554230831,0.384287837220492,0.778948754502507,0.367159142595043,0.65235386617979,0.949011528689297,0.901652358660001,0.973724869333722,0.0245082285386202,0.941373364119662,0.237859617112038,0.33991380125667,0.790929538495928,0.17385711345299,0.100384472774378,0.370521944820189,0.527732064006433,0.528607216278378,0.100523762138711,0.7285824989752,0.525246147790162,0.421915008787644,0.367473710796538,0.654193691906601,0.75059411783578,0.574748063325869,0.562302048276259,0.988924190502793,0.590731835162613,0.15308993252244,0.0536233232894632,0.386792627311321,0.408928769723544,0.598611142576586,0.65748151255732,0.812141536244374,0.429064347796628,0.931222880467938,0.141016663736677,0.56383275656376,0.158339887278985,0.211673020637811,0.598612583126152,0.570101064401253,0.618817429337673,0.416157213163343,0.072038068020624,0.505709097536163,0.190891301574922,0.376034703204941,0.792571299944612,0.0655722605194064,0.758989159487321,0.266524311019211,0.0206493971645794,0.28191990816599,0.221720887240098,0.836012416378876,0.543057534589801,0.597947273582026,0.189459349819327,0.323833092951495,0.165430377231997,0.253503079820134,0.62620527306842,0.269234526543779,0.336934203336107,0.669475412736391,0.303082522654651,0.515931828390764,0.0971027585111152,0.0054336557619483,0.0863495894517098,0.564188768314009,0.578601524903069,0.992478364094888,0.788563385162163,0.00995587027118816,0.836374212177241,0.913643618515062,0.901400107930862,0.0906051292475428,0.532907828561665,0.343736271590587,0.466721095180809,0.819153877247929,0.693428119088385,0.0843454215546903,0.538700603157369,0.617279818588537,0.87407184298155,0.743511347285355,0.17791821197324,0.983031741381602,0.801409054686081,0.249366039534115,0.0936662939555773,0.859259705765277,0.959834763425673,0.428955856148102,0.243818392108804,0.154501824750946
