"","FP","M1","M2","S1","SS","GA","VA","AuA","ViA","dACC","Vacc","PL","IL","OA","AU","RS","AA","TeAA","Prh","Ech","aOn","TT","DPA","PC","CCA","PAA","CA1","CA2","CA3","DG","FC","IG","lpEC","Sub","proSub","Clst","dEPn","vEPn","LAn","BLA","BMe","PAn","DLS","DMS","NACC.SHELL","NACC.CORE","FStr","OT","LSN","SFn","aAA","CA","IAn","MAn","Gpe","Gpi","SubInn","MGCn","MSn","DBn","TnS","BNST","VALCT","VMT","VPLT","VPMT","PTTn","MGC","dLGC","LPT","PCT","PlnT","EnT","AVT","AMn","IADT","IMDT","MDT","SMT","pRE","PVT","PT","RE","XiT","Rh","CMT","PCn","CLT","RT","IGLLGC","vlLGC","subGn","MHb","LHb","SON","PVH","IPVH","ArH","ADPO","AVPO","AVPV","DMH","MePO","MPA","PSN","SPZ","SCN","AHN","SMN","MPO","VMHn","PHn","LHA","LPO","PSTN","STN","TN","ZI","FF","SCO","reSN","VTA","PAG","PreCN","APTN","cSN"
"PVH",-0.491092764882085,-0.579363580999091,-0.643229819413613,-0.389271299465646,-0.332267304304742,-0.298006472766125,0.0194639487461217,0.210111142362741,0.305816265019473,0.060034632931548,0.403785446696513,0.305128177504285,0.405231802830872,-0.519101282016176,-0.209513340539846,-0.00100991268031231,0.3823074040633,0.804724958399692,0.746482297908846,0.865942631669207,0.101602158796096,-0.0524246115855842,0.186287442987811,0.526128293865184,0.816173805713871,0.439985659825751,-0.0848169929786275,-0.593903422840854,-0.151302147300494,-0.0540750753952056,-0.171596223384193,-0.160703015434989,0.531640014132925,-0.0744684356081889,0.224144350366463,0.532592577514978,0.101212675809527,0.389947541039823,0.64106746490269,0.210074156856497,0.363662929245045,0.205329229559019,-0.523481846204527,-0.00996229585375773,-0.231708780410116,0.249653762915929,-0.290236141515322,-0.179819081425579,0.383687852460056,0.332012993619443,-0.0501971205120754,-0.0581056370421556,0.309150186734979,0.646225354323001,-0.61139663606565,-0.412174535414308,-0.313876758937439,-0.160961114587284,-0.151830887243337,-0.0567073214534257,0.314764585888144,0.372634553318582,-0.690704521079262,-0.257330734894203,-0.554052160205814,-0.449093939535015,-0.32065490132136,-0.38050674262731,-0.189983626250302,-0.328434130192539,-0.62752828179442,-0.447700316815467,-0.613490075181913,-0.388953222817759,-0.246876426463035,-0.715398677632993,-0.153056428321292,-0.302224818077101,-0.77976961947699,0.579720460292943,0.612554412336695,0.383384493111791,0.436789807845488,0.24402855364791,-0.528099627176224,-0.528211581679019,-0.56778611930719,-0.383572663502287,0.360762228910611,0.21666935197762,0.268661412711464,-0.139618032933262,0.417140962346175,0.00801891967204159,0.361911785510393,1,0.277513186295592,0.293970473602073,0.442698924259722,0.0014091721551542,0.246946408016031,0.884237370661626,-0.00277466355354436,0.00104178857631343,0.308653145130554,0.763764986629037,0.0555563479412709,0.401755036531355,0.280851173346009,0.257757116210598,-0.208203125454665,0.604277966988785,0.263890021273294,-0.180293550881708,-0.136032030269994,-0.0702317341549087,0.447964046542636,-0.244396016739716,0.0494688533375785,0.19652304702913,-0.504031280745914,-0.106029716651767,-0.0457836932741668,0.0446912227997623,-0.475339250637905,-0.595584270558327
"IPVH",-0.498698561440136,0.0325188300505742,-0.239959283867817,0.0748739060221446,0.10476673564642,0.222179008245579,0.340686748658447,0.596795707543256,0.392068219121422,-0.302294488739928,-0.364881402013522,-0.308851629124283,-0.199884216057627,-0.472345697822669,-0.262550376773431,0.0467095756364083,0.32179147379469,0.436591976234879,0.819216183007507,0.641635442589645,0.0348510185678418,-0.428485401173026,-0.183724040543569,0.476863271145299,0.121674330803484,0.431831015347872,-0.184259679177911,-0.0157566274737433,0.110888096225433,0.181472984387961,0.291025529226316,-0.103462337381191,0.903676278456095,0.36025820299346,0.402836476665863,-0.0238117626364235,0.32792201080763,0.597701713814651,0.383428670289757,0.681358557657221,0.179564808386637,0.325791981708462,-0.422488227521502,-0.4965004873741,0.098842890825912,0.315629478233675,-0.243152876763995,0.340405675010207,-0.389832807932195,-0.0581756539628772,-0.0914671403793942,0.102690729959585,0.414401254022072,0.2046902172962,-0.411825531698517,-0.114637827832225,0.0417658089477119,0.119612651589983,0.102307013692786,0.223561168289132,0.0478081121611448,-0.492405911547899,-0.314026401730669,-0.347312748162414,-0.346279434767751,-0.150680879069803,-0.0610364373697409,0.195975460057389,0.199962218653201,0.0417996259904149,-0.325273838836969,-0.147263969404923,-0.179675377914335,-0.581879754170184,-0.297712134790214,-0.634893787190835,-0.124278688274844,-0.509781297366479,-0.500543037344554,-0.210189637427491,-0.233500496852885,-0.648097286032755,-0.298114082429005,-0.219258280906242,-0.222710394590362,-0.254656635913356,-0.25099813411177,-0.410283604197625,-0.491547521702934,0.51267261086697,0.202912254526829,-0.041431629947312,-0.251289167088652,-0.684286415241331,0.706635918940078,0.277513186295592,1,0.495664231955879,0.091674477441112,0.175426411424176,0.211303672309568,0.480246125792766,0.277075724720515,0.144442175707111,-0.130287611047352,0.357402169956101,0.209155692726994,0.0321314525448381,0.359847541841216,0.139796948898614,0.151581485285282,0.252420289038708,-0.0350416722811882,0.0193606901644205,0.149989336598422,0.561686311787071,0.54658822437633,0.0350734467088038,-0.123995897991557,0.388998237894195,-0.420281146384883,0.204313375297856,-0.429341841119013,0.208097423403895,-0.408445171882558,-0.0799366868189854
"ArH",0.0437717478932228,-0.00225224657627606,-0.00921302846078253,-0.154882716082981,-0.0715311283229562,0.124734482325559,0.261162477661844,0.185671738601561,0.0741368196230473,-0.270660155283902,-0.497970948556013,0.033579341127411,-0.0248372399720346,0.00770780959345198,0.15336066247959,-0.140245221784182,-0.199635126055149,0.365661404555019,0.476307925366698,0.241678472709544,0.663517196569892,0.385538020899271,0.0939453309155092,0.694839822894564,0.299533193036058,0.507897559490905,-0.835213590923485,-0.413794479371538,-0.631456470272341,-0.00382416441250819,-0.0432519595379552,-0.466816542111527,0.568550509442422,0.494179117877658,-0.182183909423899,0.00268509271216017,0.327164113984381,0.361680445915755,0.197192356583222,0.582452187065485,0.162501631653515,-0.0098536015528593,-0.176279637958488,-0.339217493882044,0.186154930489081,0.13358919482612,-0.235691562747626,0.590474587601536,-0.320449197086188,-0.0614312408257494,0.423581826281166,-0.220105276119741,0.620348114774367,0.222318612718443,-0.212248093953063,-0.23607796174995,0.174394562962237,0.453705326455229,0.162724364243241,0.487695188620806,0.00650959735006583,-0.273696970772752,-0.402654927383952,-0.416000570495543,-0.302055403598439,0.15311358609155,-0.263322756857353,0.0357372884766584,0.325016121613003,0.20209871271414,-0.10975702862859,-0.48620923363846,-0.332923500622553,-0.912394535892098,-0.608887687129269,-0.772665619195255,-0.196537046075793,-0.20488630232206,-0.402901582323985,-0.143837091629399,-0.482775130963295,-0.461919604888792,-0.234338069656253,-0.451775886846307,-0.170926711587949,-0.487396968824723,-0.118039535543004,-0.12546244691909,-0.428500491685248,-0.24095179666556,-0.457805037218764,0.225666006717631,-0.576647371419409,-0.353550100900071,0.469045412780268,0.293970473602073,0.495664231955879,1,0.25024179002984,0.226011730254119,0.524257654624483,0.460969760412777,0.648067860358628,0.277587243082256,0.212727977881259,0.530564838539892,-0.0613435546052623,-0.366145310948096,0.00793094840062412,0.503665276826555,0.178839780383254,-0.176198355689933,-0.478216415163286,0.137756847549939,-0.353513158801278,0.504072236994366,0.67103341476262,-0.469224548094423,-0.332882638756137,-0.577287264230552,-0.106338235844415,0.236547603167514,-0.64232951259733,-0.786811425314381,-0.50808217605895,-0.0368621019448021
"ADPO",-0.160757187698083,-0.741467216038778,-0.858161111984001,-0.838125426200122,-0.734192037138311,-0.684794536190845,-0.480832073290427,-0.300341467155786,-0.626118302517231,-0.447997827553706,0.0291446071046724,-0.0726881589931255,0.149782836722879,-0.245278782209727,-0.388777872501648,-0.694410783201047,-0.592832997298629,0.511676239774643,0.271960004932153,0.256586508625044,0.0695179360821832,0.181280380664279,0.00412209321412197,0.574801344727227,0.728264035998501,0.709124245797473,-0.288824402954913,-0.0189960883922546,-0.395909529250233,0.713817226416683,-0.608369608624655,-0.160163450137746,0.225188145032666,0.325828393519805,-0.36504872692421,-0.257813702637014,-0.0781232406083896,0.169088618878968,0.715765317814957,0.153898046318902,0.664968551425832,0.539454203559679,-0.240968486056993,-0.223732691933586,0.595412610101209,0.360911522459148,0.596032130208796,0.594860544962709,0.696636727783844,0.801418352061857,0.660778438090211,-0.388616157141871,0.0793682944603597,0.817599711866852,0.199749721859746,-0.12270981318106,0.688579565860998,0.706612749360803,0.803033793382591,0.761223884711316,0.579027435298166,0.710284211060971,-0.920986365484642,-0.801704701966795,-0.708814356429039,-0.552175267846518,-0.541389082768759,0.264515953839271,0.676590960346036,0.111355487222797,-0.526051496847105,-0.476369668572993,-0.540805025153716,-0.447473456719413,-0.841943891443286,-0.641159119403052,-0.791966902661259,-0.740960760917707,-0.755179323149914,-0.177156635020559,0.272791088399992,0.323061012346734,-0.121490378216218,-0.504114756820162,-0.730039375391423,-0.888142352496543,-0.797503609064064,-0.792195463783138,-0.13309469087369,0.325782437062358,0.0861006738908275,-0.556838473157522,-0.0340463007430005,0.437572630515221,0.119584511404178,0.442698924259722,0.091674477441112,0.25024179002984,1,0.811939643276193,0.892551403545001,0.351528393030155,0.710489059167045,0.848475397779664,0.96212372851354,0.0907612351262264,-0.844246637127,0.29920869116376,0.438170984391166,0.886031695478532,0.674766382888935,-0.0742144023396406,0.49931376261413,0.755870624473693,-0.256973732541623,-0.268401539171398,0.45042780960152,-0.625057303311363,-0.148537869010329,0.165548922663558,0.305307531627813,-0.130167160852434,-0.36465768290049,-0.100131737569982,0.0573252455911571,0.177896574425598
"AVPO",-0.129398246400004,-0.588460893736303,-0.471007100449669,-0.717818734396094,-0.645557252870762,-0.625594689391586,-0.655868995190468,-0.209994567777767,-0.608406638944873,-0.426107896334365,-0.14305805835337,-0.285674914362532,-0.269854817617006,-0.165755399100977,-0.459130818947574,-0.379821611094019,-0.62341785225366,0.245384581921199,0.0235947555772346,0.00401158218755608,-0.156294323314117,0.0869055980766722,-0.310098808400813,0.328391916202501,0.360278596657973,0.412505399487113,-0.165156131545453,0.260923493035316,-0.180495786962567,0.901159034201081,-0.48739186232357,-0.0565274189106731,0.131084496067224,0.606048183153142,-0.145247069998496,-0.75730461085603,-0.336717012926849,0.0897426915798059,0.452374339069814,0.196283438138682,0.448989302133164,0.469545546321617,-0.146856702443947,-0.308188705416902,0.630766467055557,0.302978215794146,0.633080168563222,0.740875354409639,0.442778857092354,0.681320377697657,0.771977110593184,-0.561838664788834,-0.225086380708649,0.660655417274398,0.240084648510533,-0.0651124225614141,0.900556714863356,0.919648154421316,0.923910662277798,0.9331967503862,0.698254941916486,0.360376534977845,-0.657552502122729,-0.702412002116236,-0.632607278154135,-0.480745550652973,-0.329894699949202,0.573855760336253,0.792002937448385,0.287416782064496,-0.356758722842456,-0.0918869038931278,-0.280823143328628,-0.397053285924316,-0.757069145062943,-0.406554778347932,-0.747153515550453,-0.8034667570687,-0.579137116888946,-0.442495782298547,-0.0408355726342276,0.0706182861901612,-0.448224980715596,-0.698562303882529,-0.714643286585782,-0.693601009871024,-0.679277124553819,-0.663462142182632,-0.330477868065919,0.293926074380903,-0.134536960611618,-0.388022916052888,-0.103490373156491,0.462103235729216,0.291324297496599,0.0014091721551542,0.175426411424176,0.226011730254119,0.811939643276193,1,0.912431542321567,-0.0235591199653645,0.796295311155457,0.987072156192215,0.786444341360949,-0.249696886980888,-0.655657937502255,0.014203473643926,0.194631042187512,0.862674833934652,0.944355578539843,-0.385641384071268,0.281377464675383,0.966982417788327,-0.185570741473977,-0.0851018940574478,0.550094038344596,-0.177552934813846,-0.0802632821910933,0.0372882723617845,0.590690112749359,-0.125114883545461,-0.0815219856984526,-0.114245882775491,0.373239612512607,0.519724949497053
"AVPV",0.0017914304043865,-0.646598822092092,-0.621151295722518,-0.81073777543472,-0.718332357695793,-0.619393207611494,-0.51107361224345,-0.296025575920229,-0.61385893100269,-0.419761083637363,-0.16473701634972,-0.0832996175912893,-0.0261869538392036,-0.0800711136856567,-0.313503391052647,-0.544562532787325,-0.723361101826316,0.403554978632438,0.212212258774045,0.125533217435386,0.198790320897167,0.370165375125684,-0.0903412325705972,0.660194553454851,0.602760629132029,0.665437597382116,-0.462128137177701,0.0115412233850376,-0.456484842322407,0.766190262643896,-0.579357570133993,-0.240894092175261,0.274532271297632,0.641769748371108,-0.275295534955552,-0.516601765259236,-0.0848822790377612,0.237600520666353,0.597879692192968,0.36111980104848,0.578784979887419,0.490175833944551,-0.143966801544706,-0.268974227524957,0.676204896748638,0.399010347393402,0.564494739528353,0.792465789049979,0.45915324313557,0.710479780149711,0.795493159399709,-0.5862579002693,0.0679171533929737,0.760024700017463,0.220317361986429,-0.226948337305151,0.809273743998618,0.914595161690265,0.840011754303538,0.937143942737273,0.619634245738348,0.4427505747624,-0.853917327254192,-0.873695062674016,-0.737858896961872,-0.451140332924934,-0.596048968517599,0.373467997641712,0.749143620992576,0.194772940399414,-0.455921540135353,-0.494493446473491,-0.538276949440028,-0.636059848117837,-0.914638533000584,-0.678947062185825,-0.860204664613163,-0.737966058283046,-0.712992970706038,-0.386557884482394,-0.0781582692245768,0.0780552462151037,-0.395135127387512,-0.770926904541995,-0.741683389561025,-0.892699561872409,-0.721292125107028,-0.708277797936074,-0.31419017627495,0.108853451991079,-0.274952061915727,-0.484663461471419,-0.265918137069741,0.339164824083377,0.347776260877423,0.246946408016031,0.211303672309568,0.524257654624483,0.892551403545001,0.912431542321567,1,0.244048821694308,0.884263701308837,0.933544828088544,0.902741573691985,0.07513014959463,-0.74407867705537,0.0361730064747857,0.299261519856541,0.98280938656114,0.830978917141663,-0.369469844849007,0.147126509827987,0.863852633196512,-0.386306996807717,-0.0797726782160312,0.714577709532643,-0.680604289970752,-0.272553216161314,-0.146451765524499,0.443980295878164,-0.134238271310565,-0.476930879416476,-0.383429958009373,0.0381806363228988,0.339603433123252
"DMH",-0.60124604571182,-0.473407259029962,-0.682126483111633,-0.20149006677037,-0.144781442337095,-0.228769108126566,0.201337061969234,0.356036868030554,0.364077010062521,-0.1527363859858,0.0896962049337356,0.0215839533702231,0.151808403301084,-0.61981568556953,-0.270322690405619,0.0334554389489167,0.427942027252678,0.808652900117609,0.857644183463846,0.834596867324748,0.238593341031253,-0.100705362645515,-0.0784925379925747,0.488742533358483,0.79515449426014,0.464407654329146,-0.29480772724353,-0.787541549181414,-0.304581754133563,-0.117605710523653,-0.252955577179337,-0.492907582905269,0.565075343426003,0.086409217025243,0.262027345711093,0.421185144419127,0.200253730846847,0.603015833019455,0.698625150082917,0.591541155519051,0.473734642914961,0.373279601412302,-0.622362555077058,-0.221758228232227,-0.173870962935455,0.209095100639109,-0.399120624725358,0.00775836374026709,0.0996907147201347,0.0237847219138593,-0.023732464918659,0.20390881599953,0.556745986854805,0.528593160143257,-0.836721017884766,-0.662388564741282,-0.272816605370857,-0.12954360237656,-0.18121884074362,0.00863099249592977,0.0813166802064242,0.074949435456556,-0.699254510873198,-0.157600055394743,-0.551077753492972,-0.224754165562891,-0.119242536387762,-0.18464419088257,-0.171432208958524,-0.16428301893215,-0.435875609820753,-0.318986066828482,-0.387713793761866,-0.565182070082731,-0.367135594881897,-0.780631970325332,0.0884595764675836,-0.168001640193837,-0.70521072468792,0.418582154602891,0.467931055366477,0.0199267022493121,0.234222439652773,0.174367493047216,-0.425408911497193,-0.319751016603612,-0.421930839350022,-0.179054706591742,-0.00690749551914349,0.14458138630258,0.169900374337339,-0.353092302722734,0.186579967865624,-0.210915724947805,0.46967304200773,0.884237370661626,0.480246125792766,0.460969760412777,0.351528393030155,-0.0235591199653645,0.244048821694308,1,0.109144430952726,-0.0119951981961672,0.113678720350943,0.831245181813506,0.230327843542889,0.325542840302527,0.256740083225655,0.24041652660243,-0.105407958569232,0.720392073902126,-0.0356700950601575,-0.237123792310021,-0.266208965714931,0.158374910070801,0.585029034829525,-0.0594111786556706,-0.0798182944094988,0.0347046625994816,-0.379414866936052,0.051879191532947,0.0261887102744897,-0.0071858880083164,-0.441004186893117,-0.322872996846113
"MePO",0.0365897483372959,-0.230122070118242,-0.254218125300892,-0.450160690450558,-0.324151553882116,-0.251592620246467,-0.165050935483701,-0.047867902119646,-0.520301571862994,-0.689149503699703,-0.60169022569659,-0.386099198019321,-0.328509234477373,-0.0162841738249579,-0.184996144752458,-0.554260653020163,-0.673270284961981,0.261820473002425,0.133362907996737,-0.0877159782176952,0.232486200526469,0.239159712511242,-0.24836729034603,0.465193927710929,0.278082072249468,0.557988269856845,-0.70981281839749,-0.0206321543772825,-0.657168848890279,0.549484096804849,-0.427916024130725,-0.446770420563076,0.248525083287717,0.527688520129954,-0.513757416290335,-0.507396612549189,-0.0301543553394752,0.0909564924775684,0.29415075393094,0.389053374316855,0.377342471564019,0.26796842574242,-0.15194112982371,-0.551818161350563,0.603924245398837,0.0765291543526838,0.35779091597022,0.957228381576445,0.0639423488059723,0.290289713749455,0.876408899822856,-0.313515616451717,0.323963784464769,0.38837916518784,0.224528316565336,-0.0359320792562654,0.813809802272136,0.918821723634912,0.836538449085628,0.954870758720734,0.246532897102624,0.096520565371511,-0.581907378612085,-0.605352017879014,-0.388604192151217,-0.00575211181264172,-0.172246192044985,0.581896685967728,0.891588533839429,0.553924539041804,-0.035173245779152,-0.208321326353024,-0.125028905306746,-0.766897396489733,-0.929275862760783,-0.609428811285241,-0.482874302913086,-0.56012881329498,-0.422681897856173,-0.454548571232503,-0.406380866781209,-0.305393362528867,-0.388898845325768,-0.693241880271484,-0.357892203716147,-0.63638820353642,-0.344193866138517,-0.40371973784391,-0.655136875043946,0.132584489619345,-0.240974804494776,-0.141261537859867,-0.568641431581733,0.14881326500793,0.151135291421536,-0.00277466355354436,0.277075724720515,0.648067860358628,0.710489059167045,0.796295311155457,0.884263701308837,0.109144430952726,1,0.863583055747097,0.652103247622047,-0.133883661272321,-0.713588065266257,-0.284437478256243,0.0460119130839628,0.836473111923377,0.774674958799873,-0.435347216063307,-0.00416739039682979,0.762155459125774,-0.227968325140481,0.282766566987537,0.524282723701309,-0.332516100621184,-0.177328503393968,-0.299091946671545,0.471616846030189,0.270999506899986,-0.419578761131665,-0.516698762534405,0.111440879149288,0.52935001185581
"MPA",-0.073761390978084,-0.536376142592661,-0.448595262523825,-0.697607775905531,-0.606708982508974,-0.583644336673355,-0.576405215792482,-0.219047391301687,-0.659616204343267,-0.520234998798809,-0.235873690381008,-0.322295018986369,-0.271052570667769,-0.11761888921665,-0.402167388060007,-0.491170394347945,-0.685373861687434,0.241307128660499,0.0155834206295588,-0.0461221038327071,-0.079950538036912,0.126752530647449,-0.294850485185526,0.346423038105944,0.363322613276058,0.469017653254901,-0.286135800018616,0.211743061318416,-0.315798994159008,0.854162058812883,-0.513395417481149,-0.14691752879469,0.111738508759347,0.557457736016837,-0.287372214707541,-0.703563158082965,-0.281319539964289,0.0567391547186189,0.435563903982107,0.199955317662352,0.46910568930281,0.445949869316453,-0.133238273984484,-0.361977937268986,0.662626427086757,0.24396201302404,0.631718128270367,0.806898672523607,0.426180296912288,0.634835546450255,0.830906964443715,-0.495701873550717,-0.108661555485756,0.621253891827992,0.2822897395693,-0.0359135911194839,0.925174564915056,0.943304112513106,0.957829873869993,0.963103247094621,0.603139841400524,0.379560324629168,-0.666805989773205,-0.69670332859159,-0.580206825573967,-0.38911543463335,-0.296948497212592,0.593343191621261,0.856073903029572,0.365275357461941,-0.281687771808074,-0.118224954580774,-0.240018937939722,-0.455561148445819,-0.828258573410884,-0.441018730499388,-0.708497516124902,-0.762984655741294,-0.544052113647935,-0.450262700276846,-0.086691424899438,0.0365690138080013,-0.415703520877181,-0.698824714702448,-0.642782528076529,-0.702720196083677,-0.628111188620085,-0.630337162221043,-0.399450395886396,0.28145637051946,-0.123010973561758,-0.351625375000233,-0.200750631697983,0.451767379907326,0.19256621480689,0.00104178857631343,0.144442175707111,0.277587243082256,0.848475397779664,0.987072156192215,0.933544828088544,-0.0119951981961672,0.863583055747097,1,0.81693438890139,-0.254919623144174,-0.737559043424155,-0.0190927258970138,0.178641000804428,0.888435729335705,0.93429485382378,-0.399328375991072,0.282259383753234,0.962183536842263,-0.194662146486244,-0.0539100812843481,0.500161609987722,-0.227361193583632,-0.094662314474268,-0.0112374575387775,0.604554259017637,-0.0365862444005607,-0.14670172726687,-0.184234818948115,0.35389724825028,0.548520301326055
"PSN",0.157033350384255,-0.685870419381948,-0.408237725692299,-0.921370730776752,-0.846613221096973,-0.706536394829028,-0.635863316449931,-0.528815040150363,-0.735600177198413,-0.190515959647157,0.157464370727293,0.169388472082933,0.274914947906738,0.102429304438592,-0.0732341477254612,-0.634249929237214,-0.705388048355959,0.216198112365275,0.0364828410901441,0.0526840146183475,0.175530340147114,0.422359428761654,0.186362101554831,0.552648202369285,0.608775774830478,0.631839737055944,-0.256337984288722,0.0673212282892389,-0.370276351366839,0.733022263537895,-0.399247744245848,0.0322149972795536,0.0417344168501301,0.401048509621288,-0.365385067155281,-0.314539599645597,-0.0710324718852131,0.0911412881885875,0.551115285207753,-0.0060160963870186,0.592386399523362,0.43444334208009,0.0855506983448332,0.0570866354192324,0.640253675216372,0.423017427258415,0.693273731872109,0.537206835666431,0.778693635330934,0.84861921700091,0.642838224286287,-0.528963855185258,-0.0839424860119524,0.784164052353808,0.285333186617968,-0.0376179569584568,0.712175825846736,0.739163613662809,0.767500346328154,0.735210744648402,0.644120228291524,0.790973509471338,-0.739629502904056,-0.791732900171683,-0.656113830966679,-0.585523243485336,-0.62742247242438,0.0833126272989315,0.594796363832835,-0.0275169930547829,-0.533916171146698,-0.509754711987065,-0.596841800018636,-0.292556543598071,-0.738206756200795,-0.480924159704748,-0.81037838715213,-0.633198597538194,-0.605968496016863,-0.240089802940306,0.202118926163129,0.458805071808477,-0.203165437497411,-0.59102275806276,-0.698827136036764,-0.851616928887125,-0.772191542008219,-0.714172456233877,0.0268334924442811,0.0659796993954948,-0.153775473374341,-0.144696389969608,-0.0415304976754699,0.541548562919463,0.0750478454305092,0.308653145130554,-0.130287611047352,0.212727977881259,0.96212372851354,0.786444341360949,0.902741573691985,0.113678720350943,0.652103247622047,0.81693438890139,1,0.078291437306179,-0.82810411539615,0.282128250889782,0.418752786292447,0.904969818780299,0.635851381192255,-0.230612679837365,0.375164044434843,0.796679344102138,-0.400695855004676,-0.446491063505128,0.341194918486826,-0.599123495746125,-0.263403772794437,0.00309036347515514,0.390552235156756,-0.323926968704572,-0.265022968953969,-0.230258893637818,0.0434984164985259,0.126487948991932
"SPZ",-0.0916485044069918,-0.376582311655194,-0.218257585736909,-0.329681368717977,-0.406209504234142,-0.219169462844499,0.200350379242548,-0.102507840066799,0.286629071145504,0.487143766573649,0.445153548846133,0.633103625085042,0.708034960074742,-0.0893370733341911,0.301319546530695,0.0264822157707494,0.290956049339208,0.402574726536463,0.767850383771838,0.683288098975607,0.611874140999199,0.35768788418802,0.498267388346134,0.702483239276325,0.665613154940853,0.534526808654407,-0.286959945022957,-0.657747055470936,-0.170818815138486,-0.171715432951695,0.203865100289018,-0.107597667668474,0.544026155167553,0.290277395124502,0.460738085644455,0.566074119653615,0.576698564414003,0.768163843641516,0.609408447644621,0.517736658309534,0.492953172475107,0.4041012822438,-0.0517424643057352,0.552742728630344,-0.00701553299663492,0.711021294890168,-0.295252069578883,-0.165296583769833,0.196134561406247,0.132647223092241,-0.365866295483283,0.0863589611428861,0.632302592509314,0.488600729105877,-0.676234959532558,-0.56848112084563,-0.390867556577046,-0.247401668969802,-0.408053772749797,-0.201119869879549,0.0736407602594006,0.16267920568244,-0.444408735147756,-0.325068209240371,-0.571282471605582,-0.448770604562057,-0.639895022927462,-0.733587731856177,-0.495187572918354,-0.85745600232057,-0.676975612500104,-0.732449464860623,-0.733369770420165,-0.398181372288695,-0.131401400130489,-0.670801865917373,-0.0840532547529589,0.0457612835095152,-0.495555069797068,0.203575026479536,0.361811645447826,0.127129168476159,-0.030284701837732,-0.0409144995158389,-0.368290016100716,-0.280940901085703,-0.425459814484152,-0.191056752324642,0.272927880509074,-0.41835912978327,-0.239251584880697,0.0510545891167638,0.0574528613215416,-0.425688522322965,0.569954575065958,0.763764986629037,0.357402169956101,0.530564838539892,0.0907612351262264,-0.249696886980888,0.07513014959463,0.831245181813506,-0.133883661272321,-0.254919623144174,0.078291437306179,1,0.30535684745434,0.583112486977688,0.791719407742262,0.171748034810859,-0.330728824750427,0.612602860763109,-0.314342774529456,-0.363245606453705,-0.694997369954538,-0.320686143042196,0.436982243357281,-0.471065281691693,-0.628106819581741,-0.0887093833009053,-0.542837631134637,-0.933074825935201,-0.253158246681571,-0.122909503931192,-0.823006147219156,-0.610590938672013
"SCN",-0.375150697571519,0.229269324771926,0.118552778598112,0.634061290514247,0.587535713598738,0.410128934687064,0.505951289599918,0.675750833222603,0.931598081981084,0.638360172721311,0.294837187844383,0.157244556800267,-0.128533955363181,-0.327766267230365,-0.0970462364635806,0.96380317921385,0.880484635397908,0.0961603428397388,0.209058272052653,0.322584213892399,-0.172756138903198,-0.271260478242658,-0.144073034813549,-0.32209470483984,-0.203452804645164,-0.678128066528677,0.427093449356838,-0.315969667155262,0.528673369479823,-0.654528683367206,0.228513032042297,0.0222211380195608,0.100203445523431,-0.11329934508259,0.854392573669284,0.288203806367322,-0.137344281815824,0.186870797040725,-0.314845645078371,0.139115338233184,-0.569474459549637,-0.558621025418711,-0.300600899041099,0.237011108478791,-0.78271557154629,-0.225967686677692,-0.959953562720978,-0.658966127017232,-0.654798468079307,-0.624185510209482,-0.752075359093316,0.220222582544756,-0.22830193272281,-0.35797456674305,-0.682731155537699,-0.357294325944425,-0.796157850067843,-0.719742221608221,-0.848986045360484,-0.689923553414688,-0.207110142063863,-0.705288632152667,0.410745586451783,0.616043966512333,0.222410192599146,0.252817407074781,0.354443151927784,-0.303752557342652,-0.845664998176211,-0.419551991333184,0.12897328418574,0.326385441064176,0.181104940878287,0.23423537557753,0.69367519352878,0.276024535576994,0.617078738162833,0.452557228804083,0.189440747807215,0.458504691615943,0.101793334781006,-0.183588338794931,0.20760388277461,0.537070966186607,0.217830043159143,0.573591875043535,0.418016037098994,0.564677935762851,0.323277677306639,-0.377590345812818,-0.114796055591069,-0.0389646891042261,0.395442498005529,-0.447355078526656,0.368468725646965,0.0555563479412709,0.209155692726994,-0.0613435546052623,-0.844246637127,-0.655657937502255,-0.74407867705537,0.230327843542889,-0.713588065266257,-0.737559043424155,-0.82810411539615,0.30535684745434,1,-0.460652347829403,-0.933551595267999,-0.674193803422671,-0.575801340951198,0.588053604291169,-0.494054830592026,-0.785998585474409,0.146979386583945,0.552769150859499,0.130186627714059,0.501747127726904,0.295260416657851,-0.294784682916084,-0.479065280648504,-0.0747978375465116,0.585925380592862,0.139311238346738,-0.153862363901316,-0.330047533453579
