"data.key.column","EdgeBetweenness","interaction","name","selected","shared interaction","shared name","source","target","weight"
"35507",,"interacts with","BMe (interacts with) ArH","false","interacts with","BMe (interacts with) ArH","BMe","ArH","0.8960048"
"35504",,"interacts with","BMe (interacts with) EnT","false","interacts with","BMe (interacts with) EnT","BMe","EnT","0.7785635"
"35501",,"interacts with","BMe (interacts with) PCT","false","interacts with","BMe (interacts with) PCT","BMe","PCT","0.7466866"
"35498",,"interacts with","BMe (interacts with) VMT","false","interacts with","BMe (interacts with) VMT","BMe","VMT","0.7724419"
"35495",,"interacts with","BMe (interacts with) SubInn","false","interacts with","BMe (interacts with) SubInn","BMe","SubInn","0.7513156"
"35492",,"interacts with","BMe (interacts with) PAn","false","interacts with","BMe (interacts with) PAn","BMe","PAn","0.79359"
"35489",,"interacts with","BLA (interacts with) MDT","false","interacts with","BLA (interacts with) MDT","BLA","MDT","0.8454159"
"35486",,"interacts with","BLA (interacts with) EnT","false","interacts with","BLA (interacts with) EnT","BLA","EnT","0.9276119"
"35483",,"interacts with","BLA (interacts with) PCT","false","interacts with","BLA (interacts with) PCT","BLA","PCT","0.9186462"
"35480",,"interacts with","BLA (interacts with) LPT","false","interacts with","BLA (interacts with) LPT","BLA","LPT","0.782813"
"35477",,"interacts with","BLA (interacts with) VPMT","false","interacts with","BLA (interacts with) VPMT","BLA","VPMT","0.7647499"
"35474",,"interacts with","BLA (interacts with) DBn","false","interacts with","BLA (interacts with) DBn","BLA","DBn","0.8974922"
"35471",,"interacts with","BLA (interacts with) SubInn","false","interacts with","BLA (interacts with) SubInn","BLA","SubInn","0.8809854"
"35468",,"interacts with","BLA (interacts with) PAn","false","interacts with","BLA (interacts with) PAn","BLA","PAn","0.7791301"
"35465",,"interacts with","BLA (interacts with) BMe","false","interacts with","BLA (interacts with) BMe","BLA","BMe","0.8928393"
"35462",,"interacts with","LAn (interacts with) LHA","false","interacts with","LAn (interacts with) LHA","LAn","LHA","0.7737035"
"35459",,"interacts with","LAn (interacts with) ArH","false","interacts with","LAn (interacts with) ArH","LAn","ArH","0.8955889"
"35456",,"interacts with","LAn (interacts with) EnT","false","interacts with","LAn (interacts with) EnT","LAn","EnT","0.7933262"
"35453",,"interacts with","LAn (interacts with) PCT","false","interacts with","LAn (interacts with) PCT","LAn","PCT","0.7856463"
"35450",,"interacts with","LAn (interacts with) LPT","false","interacts with","LAn (interacts with) LPT","LAn","LPT","0.7702791"
"35447",,"interacts with","LAn (interacts with) DBn","false","interacts with","LAn (interacts with) DBn","LAn","DBn","0.7996037"
"35444",,"interacts with","LAn (interacts with) MSn","false","interacts with","LAn (interacts with) MSn","LAn","MSn","0.7822144"
"35441",,"interacts with","LAn (interacts with) SubInn","false","interacts with","LAn (interacts with) SubInn","LAn","SubInn","0.8934518"
"35438",,"interacts with","LAn (interacts with) MGCn","false","interacts with","LAn (interacts with) MGCn","LAn","MGCn","0.7761328"
"35435",,"interacts with","LAn (interacts with) PAn","false","interacts with","LAn (interacts with) PAn","LAn","PAn","0.7937056"
"35432",,"interacts with","LAn (interacts with) BMe","false","interacts with","LAn (interacts with) BMe","LAn","BMe","0.9175908"
"35429",,"interacts with","LAn (interacts with) BLA","false","interacts with","LAn (interacts with) BLA","LAn","BLA","0.9125584"
"35426",,"interacts with","vEPn (interacts with) AMn","false","interacts with","vEPn (interacts with) AMn","vEPn","AMn","0.7743173"
"35423",,"interacts with","vEPn (interacts with) dLGC","false","interacts with","vEPn (interacts with) dLGC","vEPn","dLGC","0.8155844"
"35420",,"interacts with","vEPn (interacts with) VALCT","false","interacts with","vEPn (interacts with) VALCT","vEPn","VALCT","0.7490232"
"35417",,"interacts with","dEPn (interacts with) CA","false","interacts with","dEPn (interacts with) CA","dEPn","CA","0.7369593"
"35414",,"interacts with","dEPn (interacts with) vEPn","false","interacts with","dEPn (interacts with) vEPn","dEPn","vEPn","0.749858"
"35411",,"interacts with","Clst (interacts with) NACC.SHELL","false","interacts with","Clst (interacts with) NACC.SHELL","Clst","NACC.SHELL","0.749711"
"35408",,"interacts with","Sub (interacts with) APTN","false","interacts with","Sub (interacts with) APTN","Sub","APTN","0.9172139"
"35405",,"interacts with","Sub (interacts with) VTA","false","interacts with","Sub (interacts with) VTA","Sub","VTA","0.937196"
"35402",,"interacts with","Sub (interacts with) cSN","false","interacts with","Sub (interacts with) cSN","Sub","cSN","0.8551116"
"35399",,"interacts with","Sub (interacts with) VMHn","false","interacts with","Sub (interacts with) VMHn","Sub","VMHn","0.9191614"
"35396",,"interacts with","Sub (interacts with) PlnT","false","interacts with","Sub (interacts with) PlnT","Sub","PlnT","0.8596464"
"35393",,"interacts with","Sub (interacts with) MGC","false","interacts with","Sub (interacts with) MGC","Sub","MGC","0.920115"
"35390",,"interacts with","Sub (interacts with) SubInn","false","interacts with","Sub (interacts with) SubInn","Sub","SubInn","0.7304484"
"35387",,"interacts with","Sub (interacts with) OT","false","interacts with","Sub (interacts with) OT","Sub","OT","0.7599039"
"35384",,"interacts with","proSub (interacts with) FF","false","interacts with","proSub (interacts with) FF","proSub","FF","0.9357648"
"35381",,"interacts with","DG (interacts with) PreCN","false","interacts with","DG (interacts with) PreCN","DG","PreCN","0.7917813"
"35378",,"interacts with","DG (interacts with) SCO","false","interacts with","DG (interacts with) SCO","DG","SCO","0.8159523"
"35375",,"interacts with","DG (interacts with) STN","false","interacts with","DG (interacts with) STN","DG","STN","0.8501"
"35372",,"interacts with","DG (interacts with) MePO","false","interacts with","DG (interacts with) MePO","DG","MePO","0.8116"
"35369",,"interacts with","DG (interacts with) ADPO","false","interacts with","DG (interacts with) ADPO","DG","ADPO","0.8862059"
"35366",,"interacts with","DG (interacts with) IPVH","false","interacts with","DG (interacts with) IPVH","DG","IPVH","0.8402893"
"35363",,"interacts with","DG (interacts with) MHb","false","interacts with","DG (interacts with) MHb","DG","MHb","0.8314969"
"35360",,"interacts with","DG (interacts with) vlLGC","false","interacts with","DG (interacts with) vlLGC","DG","vlLGC","0.8489305"
"35357",,"interacts with","DG (interacts with) PT","false","interacts with","DG (interacts with) PT","DG","PT","0.8617509"
"35354",,"interacts with","DG (interacts with) BNST","false","interacts with","DG (interacts with) BNST","DG","BNST","0.8706087"
"35351",,"interacts with","DG (interacts with) TnS","false","interacts with","DG (interacts with) TnS","DG","TnS","0.8348415"
"35348",,"interacts with","DG (interacts with) SFn","false","interacts with","DG (interacts with) SFn","DG","SFn","0.7766784"
"35345",,"interacts with","DG (interacts with) LSN","false","interacts with","DG (interacts with) LSN","DG","LSN","0.7462932"
"35342",,"interacts with","CA3 (interacts with) PSTN","false","interacts with","CA3 (interacts with) PSTN","CA3","PSTN","0.7440334"
"35339",,"interacts with","CA3 (interacts with) PHn","false","interacts with","CA3 (interacts with) PHn","CA3","PHn","0.7589924"
"35336",,"interacts with","CA3 (interacts with) SPZ","false","interacts with","CA3 (interacts with) SPZ","CA3","SPZ","0.8305901"
"35333",,"interacts with","CA3 (interacts with) PSN","false","interacts with","CA3 (interacts with) PSN","CA3","PSN","0.7419873"
"35330",,"interacts with","CA3 (interacts with) PVH","false","interacts with","CA3 (interacts with) PVH","CA3","PVH","0.7334276"
"35327",,"interacts with","CA2 (interacts with) PSTN","false","interacts with","CA2 (interacts with) PSTN","CA2","PSTN","0.7351823"
"35324",,"interacts with","CA2 (interacts with) VMT","false","interacts with","CA2 (interacts with) VMT","CA2","VMT","0.8450463"
"35321",,"interacts with","CA2 (interacts with) BMe","false","interacts with","CA2 (interacts with) BMe","CA2","BMe","0.8764952"
"35318",,"interacts with","CA2 (interacts with) LAn","false","interacts with","CA2 (interacts with) LAn","CA2","LAn","0.7610869"
"35315",,"interacts with","CA1 (interacts with) ZI","false","interacts with","CA1 (interacts with) ZI","CA1","ZI","0.7426376"
"35312",,"interacts with","CA1 (interacts with) PHn","false","interacts with","CA1 (interacts with) PHn","CA1","PHn","0.8163593"
"35309",,"interacts with","CA1 (interacts with) SPZ","false","interacts with","CA1 (interacts with) SPZ","CA1","SPZ","0.7932526"
"35306",,"interacts with","CA1 (interacts with) DMH","false","interacts with","CA1 (interacts with) DMH","CA1","DMH","0.9523684"
"35303",,"interacts with","CA1 (interacts with) LHb","false","interacts with","CA1 (interacts with) LHb","CA1","LHb","0.7903763"
"35300",,"interacts with","CA1 (interacts with) MSn","false","interacts with","CA1 (interacts with) MSn","CA1","MSn","0.7794586"
"35297",,"interacts with","IG (interacts with) SCO","false","interacts with","IG (interacts with) SCO","IG","SCO","0.8845952"
"35294",,"interacts with","IG (interacts with) STN","false","interacts with","IG (interacts with) STN","IG","STN","0.780007"
"35291",,"interacts with","IG (interacts with) MHb","false","interacts with","IG (interacts with) MHb","IG","MHb","0.7630857"
"35288",,"interacts with","IG (interacts with) BNST","false","interacts with","IG (interacts with) BNST","IG","BNST","0.7427265"
"35285",,"interacts with","IG (interacts with) TnS","false","interacts with","IG (interacts with) TnS","IG","TnS","0.8161868"
"35282",,"interacts with","IG (interacts with) Gpi","false","interacts with","IG (interacts with) Gpi","IG","Gpi","0.8577957"
"35279",,"interacts with","IG (interacts with) FStr","false","interacts with","IG (interacts with) FStr","IG","FStr","0.9187709"
"35276",,"interacts with","IG (interacts with) LSN","false","interacts with","IG (interacts with) LSN","IG","LSN","0.7356451"
"35273",,"interacts with","IG (interacts with) DG","false","interacts with","IG (interacts with) DG","IG","DG","0.838845"
"35270",,"interacts with","PAA (interacts with) cSN","false","interacts with","PAA (interacts with) cSN","PAA","cSN","0.7993324"
"35267",,"interacts with","PAA (interacts with) reSN","false","interacts with","PAA (interacts with) reSN","PAA","reSN","0.8378379"
"35264",,"interacts with","PC (interacts with) Clst","false","interacts with","PC (interacts with) Clst","PC","Clst","0.8182614"
"35261",,"interacts with","DPA (interacts with) Clst","false","interacts with","DPA (interacts with) Clst","DPA","Clst","0.7326094"
"35258",,"interacts with","TT (interacts with) Clst","false","interacts with","TT (interacts with) Clst","TT","Clst","0.816252"
"35255",,"interacts with","TT (interacts with) PC","false","interacts with","TT (interacts with) PC","TT","PC","0.8288985"
"35252",,"interacts with","TT (interacts with) DPA","false","interacts with","TT (interacts with) DPA","TT","DPA","0.8825676"
"35249",,"interacts with","aOn (interacts with) Clst","false","interacts with","aOn (interacts with) Clst","aOn","Clst","0.747881"
"35246",,"interacts with","aOn (interacts with) PC","false","interacts with","aOn (interacts with) PC","aOn","PC","0.8782167"
"35243",,"interacts with","aOn (interacts with) DPA","false","interacts with","aOn (interacts with) DPA","aOn","DPA","0.8181684"
"35240",,"interacts with","aOn (interacts with) TT","false","interacts with","aOn (interacts with) TT","aOn","TT","0.9719637"
"35237",,"interacts with","VA (interacts with) NACC.SHELL","false","interacts with","VA (interacts with) NACC.SHELL","VA","NACC.SHELL","0.8885274"
"35234",,"interacts with","VA (interacts with) Clst","false","interacts with","VA (interacts with) Clst","VA","Clst","0.8619266"
"35231",,"interacts with","lpEC (interacts with) PTTn","false","interacts with","lpEC (interacts with) PTTn","lpEC","PTTn","0.9222794"
"35228",,"interacts with","lpEC (interacts with) VPMT","false","interacts with","lpEC (interacts with) VPMT","lpEC","VPMT","0.7531519"
"35225",,"interacts with","Prh (interacts with) Ech","false","interacts with","Prh (interacts with) Ech","Prh","Ech","0.9514294"
"35222",,"interacts with","Prh (interacts with) lpEC","false","interacts with","Prh (interacts with) lpEC","Prh","lpEC","0.7803789"
"35219",,"interacts with","TeAA (interacts with) MAn","false","interacts with","TeAA (interacts with) MAn","TeAA","MAn","0.8815705"
"35216",,"interacts with","TeAA (interacts with) Ech","false","interacts with","TeAA (interacts with) Ech","TeAA","Ech","0.8181143"
"35213",,"interacts with","TeAA (interacts with) Prh","false","interacts with","TeAA (interacts with) Prh","TeAA","Prh","0.8572637"
"35210",,"interacts with","ViA (interacts with) Rh","false","interacts with","ViA (interacts with) Rh","ViA","Rh","0.8737325"
"35207",,"interacts with","ViA (interacts with) OT","false","interacts with","ViA (interacts with) OT","ViA","OT","0.7473884"
"35204",,"interacts with","ViA (interacts with) DLS","false","interacts with","ViA (interacts with) DLS","ViA","DLS","0.7796206"
"35201",,"interacts with","AA (interacts with) NACC.SHELL","false","interacts with","AA (interacts with) NACC.SHELL","AA","NACC.SHELL","0.8194915"
"35198",,"interacts with","AA (interacts with) DLS","false","interacts with","AA (interacts with) DLS","AA","DLS","0.7475978"
"35195",,"interacts with","AA (interacts with) VA","false","interacts with","AA (interacts with) VA","AA","VA","0.8203288"
"35192",,"interacts with","AA (interacts with) ViA","false","interacts with","AA (interacts with) ViA","AA","ViA","0.955319"
"35189",,"interacts with","RS (interacts with) proSub","false","interacts with","RS (interacts with) proSub","RS","proSub","0.8353506"
"35186",,"interacts with","RS (interacts with) ViA","false","interacts with","RS (interacts with) ViA","RS","ViA","0.7942832"
"35183",,"interacts with","AuA (interacts with) Prh","false","interacts with","AuA (interacts with) Prh","AuA","Prh","0.8661684"
"35180",,"interacts with","AuA (interacts with) TeAA","false","interacts with","AuA (interacts with) TeAA","AuA","TeAA","0.7830608"
"35177",,"interacts with","GA (interacts with) NACC.SHELL","false","interacts with","GA (interacts with) NACC.SHELL","GA","NACC.SHELL","0.8477695"
"35174",,"interacts with","GA (interacts with) Clst","false","interacts with","GA (interacts with) Clst","GA","Clst","0.8562617"
"35171",,"interacts with","GA (interacts with) PC","false","interacts with","GA (interacts with) PC","GA","PC","0.8643104"
"35168",,"interacts with","GA (interacts with) VA","false","interacts with","GA (interacts with) VA","GA","VA","0.9403563"
"35165",,"interacts with","GA (interacts with) ViA","false","interacts with","GA (interacts with) ViA","GA","ViA","0.7707169"
"35162",,"interacts with","GA (interacts with) AA","false","interacts with","GA (interacts with) AA","GA","AA","0.8385011"
"35159",,"interacts with","SS (interacts with) OT","false","interacts with","SS (interacts with) OT","SS","OT","0.7487256"
"35156",,"interacts with","SS (interacts with) NACC.SHELL","false","interacts with","SS (interacts with) NACC.SHELL","SS","NACC.SHELL","0.8910409"
"35153",,"interacts with","SS (interacts with) VA","false","interacts with","SS (interacts with) VA","SS","VA","0.9449788"
"35150",,"interacts with","SS (interacts with) ViA","false","interacts with","SS (interacts with) ViA","SS","ViA","0.7526264"
"35147",,"interacts with","SS (interacts with) AA","false","interacts with","SS (interacts with) AA","SS","AA","0.8267841"
"35144",,"interacts with","SS (interacts with) GA","false","interacts with","SS (interacts with) GA","SS","GA","0.8953938"
"35141",,"interacts with","S1 (interacts with) OT","false","interacts with","S1 (interacts with) OT","S1","OT","0.7853117"
"35138",,"interacts with","S1 (interacts with) NACC.SHELL","false","interacts with","S1 (interacts with) NACC.SHELL","S1","NACC.SHELL","0.8043828"
"35135",,"interacts with","S1 (interacts with) VA","false","interacts with","S1 (interacts with) VA","S1","VA","0.8639214"
"35132",,"interacts with","S1 (interacts with) ViA","false","interacts with","S1 (interacts with) ViA","S1","ViA","0.8843968"
"35129",,"interacts with","S1 (interacts with) AA","false","interacts with","S1 (interacts with) AA","S1","AA","0.9137182"
"35126",,"interacts with","S1 (interacts with) RS","false","interacts with","S1 (interacts with) RS","S1","RS","0.7552353"
"35123",,"interacts with","S1 (interacts with) GA","false","interacts with","S1 (interacts with) GA","S1","GA","0.9117895"
"35120",,"interacts with","S1 (interacts with) SS","false","interacts with","S1 (interacts with) SS","S1","SS","0.9302218"
"35117",,"interacts with","M1 (interacts with) APTN","false","interacts with","M1 (interacts with) APTN","M1","APTN","0.7785807"
"35114",,"interacts with","M1 (interacts with) OT","false","interacts with","M1 (interacts with) OT","M1","OT","0.7953098"
"35111",,"interacts with","M1 (interacts with) NACC.SHELL","false","interacts with","M1 (interacts with) NACC.SHELL","M1","NACC.SHELL","0.951937"
"35108",,"interacts with","M1 (interacts with) VA","false","interacts with","M1 (interacts with) VA","M1","VA","0.8752757"
"35105",,"interacts with","M1 (interacts with) ViA","false","interacts with","M1 (interacts with) ViA","M1","ViA","0.7347162"
"35102",,"interacts with","M1 (interacts with) AA","false","interacts with","M1 (interacts with) AA","M1","AA","0.7953542"
"35099",,"interacts with","M1 (interacts with) GA","false","interacts with","M1 (interacts with) GA","M1","GA","0.8670255"
"35096",,"interacts with","M1 (interacts with) SS","false","interacts with","M1 (interacts with) SS","M1","SS","0.949771"
"35093",,"interacts with","M1 (interacts with) S1","false","interacts with","M1 (interacts with) S1","M1","S1","0.8754494"
"35090",,"interacts with","M2 (interacts with) OT","false","interacts with","M2 (interacts with) OT","M2","OT","0.7643414"
"35087",,"interacts with","M2 (interacts with) NACC.SHELL","false","interacts with","M2 (interacts with) NACC.SHELL","M2","NACC.SHELL","0.9159841"
"35084",,"interacts with","M2 (interacts with) VA","false","interacts with","M2 (interacts with) VA","M2","VA","0.8466387"
"35081",,"interacts with","M2 (interacts with) lpEC","false","interacts with","M2 (interacts with) lpEC","M2","lpEC","0.7470833"
"35078",,"interacts with","M2 (interacts with) ViA","false","interacts with","M2 (interacts with) ViA","M2","ViA","0.774342"
"35075",,"interacts with","M2 (interacts with) AA","false","interacts with","M2 (interacts with) AA","M2","AA","0.8004186"
"35072",,"interacts with","M2 (interacts with) GA","false","interacts with","M2 (interacts with) GA","M2","GA","0.8432575"
"35069",,"interacts with","M2 (interacts with) SS","false","interacts with","M2 (interacts with) SS","M2","SS","0.9227467"
"35066",,"interacts with","M2 (interacts with) S1","false","interacts with","M2 (interacts with) S1","M2","S1","0.8702437"
"35063",,"interacts with","M2 (interacts with) M1","false","interacts with","M2 (interacts with) M1","M2","M1","0.9659589"
"35060",,"interacts with","AU (interacts with) NACC.SHELL","false","interacts with","AU (interacts with) NACC.SHELL","AU","NACC.SHELL","0.8659093"
"35057",,"interacts with","AU (interacts with) Clst","false","interacts with","AU (interacts with) Clst","AU","Clst","0.9301495"
"35054",,"interacts with","AU (interacts with) PC","false","interacts with","AU (interacts with) PC","AU","PC","0.8682477"
"35051",,"interacts with","AU (interacts with) TT","false","interacts with","AU (interacts with) TT","AU","TT","0.8399073"
"35048",,"interacts with","AU (interacts with) aOn","false","interacts with","AU (interacts with) aOn","AU","aOn","0.811942"
"35045",,"interacts with","AU (interacts with) VA","false","interacts with","AU (interacts with) VA","AU","VA","0.8767803"
"35042",,"interacts with","AU (interacts with) ViA","false","interacts with","AU (interacts with) ViA","AU","ViA","0.7533389"
"35039",,"interacts with","AU (interacts with) AA","false","interacts with","AU (interacts with) AA","AU","AA","0.8244473"
"35036",,"interacts with","AU (interacts with) GA","false","interacts with","AU (interacts with) GA","AU","GA","0.915532"
"35033",,"interacts with","AU (interacts with) SS","false","interacts with","AU (interacts with) SS","AU","SS","0.8067409"
"35030",,"interacts with","AU (interacts with) S1","false","interacts with","AU (interacts with) S1","AU","S1","0.8189916"
"35027",,"interacts with","AU (interacts with) M1","false","interacts with","AU (interacts with) M1","AU","M1","0.817838"
"35024",,"interacts with","AU (interacts with) M2","false","interacts with","AU (interacts with) M2","AU","M2","0.8740059"
"35021",,"interacts with","OA (interacts with) Rh","false","interacts with","OA (interacts with) Rh","OA","Rh","0.8415588"
"35018",,"interacts with","OA (interacts with) OT","false","interacts with","OA (interacts with) OT","OA","OT","0.7525425"
"35015",,"interacts with","OA (interacts with) PC","false","interacts with","OA (interacts with) PC","OA","PC","0.7411197"
"35012",,"interacts with","OA (interacts with) ViA","false","interacts with","OA (interacts with) ViA","OA","ViA","0.9006562"
"35009",,"interacts with","OA (interacts with) AA","false","interacts with","OA (interacts with) AA","OA","AA","0.8060072"
"35006",,"interacts with","OA (interacts with) AuA","false","interacts with","OA (interacts with) AuA","OA","AuA","0.7973847"
"35003",,"interacts with","OA (interacts with) GA","false","interacts with","OA (interacts with) GA","OA","GA","0.7585209"
"35000",,"interacts with","OA (interacts with) S1","false","interacts with","OA (interacts with) S1","OA","S1","0.8279885"
"34997",,"interacts with","OA (interacts with) M2","false","interacts with","OA (interacts with) M2","OA","M2","0.8260493"
"34994",,"interacts with","OA (interacts with) AU","false","interacts with","OA (interacts with) AU","OA","AU","0.8159902"
"34991",,"interacts with","Vacc (interacts with) SCO","false","interacts with","Vacc (interacts with) SCO","Vacc","SCO","0.7994161"
"34988",,"interacts with","Vacc (interacts with) MHb","false","interacts with","Vacc (interacts with) MHb","Vacc","MHb","0.8134298"
"34985",,"interacts with","Vacc (interacts with) IGLLGC","false","interacts with","Vacc (interacts with) IGLLGC","Vacc","IGLLGC","0.85735"
"34982",,"interacts with","Vacc (interacts with) BNST","false","interacts with","Vacc (interacts with) BNST","Vacc","BNST","0.7652743"
"34979",,"interacts with","Vacc (interacts with) TnS","false","interacts with","Vacc (interacts with) TnS","Vacc","TnS","0.7568478"
"34976",,"interacts with","Vacc (interacts with) Gpi","false","interacts with","Vacc (interacts with) Gpi","Vacc","Gpi","0.8694355"
"34973",,"interacts with","Vacc (interacts with) FStr","false","interacts with","Vacc (interacts with) FStr","Vacc","FStr","0.7786964"
"34970",,"interacts with","Vacc (interacts with) LSN","false","interacts with","Vacc (interacts with) LSN","Vacc","LSN","0.7818627"
"34967",,"interacts with","Vacc (interacts with) IG","false","interacts with","Vacc (interacts with) IG","Vacc","IG","0.9090826"
"34964",,"interacts with","dACC (interacts with) IG","false","interacts with","dACC (interacts with) IG","dACC","IG","0.8068713"
"34961",,"interacts with","dACC (interacts with) DPA","false","interacts with","dACC (interacts with) DPA","dACC","DPA","0.7728494"
"34958",,"interacts with","dACC (interacts with) Vacc","false","interacts with","dACC (interacts with) Vacc","dACC","Vacc","0.9269967"
"34955",,"interacts with","IL (interacts with) DPA","false","interacts with","IL (interacts with) DPA","IL","DPA","0.9712613"
"34952",,"interacts with","IL (interacts with) TT","false","interacts with","IL (interacts with) TT","IL","TT","0.8989776"
"34949",,"interacts with","IL (interacts with) aOn","false","interacts with","IL (interacts with) aOn","IL","aOn","0.8469029"
"34946",,"interacts with","PL (interacts with) FStr","false","interacts with","PL (interacts with) FStr","PL","FStr","0.7636113"
"34943",,"interacts with","PL (interacts with) IG","false","interacts with","PL (interacts with) IG","PL","IG","0.7727349"
"34940",,"interacts with","PL (interacts with) DPA","false","interacts with","PL (interacts with) DPA","PL","DPA","0.881977"
"34937",,"interacts with","PL (interacts with) TT","false","interacts with","PL (interacts with) TT","PL","TT","0.8846542"
"34934",,"interacts with","PL (interacts with) aOn","false","interacts with","PL (interacts with) aOn","PL","aOn","0.8191637"
"34931",,"interacts with","PL (interacts with) Vacc","false","interacts with","PL (interacts with) Vacc","PL","Vacc","0.7371927"
"34928",,"interacts with","PL (interacts with) dACC","false","interacts with","PL (interacts with) dACC","PL","dACC","0.8169765"
"34925",,"interacts with","PL (interacts with) IL","false","interacts with","PL (interacts with) IL","PL","IL","0.8945247"
"34922",,"interacts with","FP (interacts with) NACC.SHELL","false","interacts with","FP (interacts with) NACC.SHELL","FP","NACC.SHELL","0.8149192"
"34919",,"interacts with","FP (interacts with) PAA","false","interacts with","FP (interacts with) PAA","FP","PAA","0.7312735"
"34916",,"interacts with","FP (interacts with) lpEC","false","interacts with","FP (interacts with) lpEC","FP","lpEC","0.8340389"
"34913",,"interacts with","FP (interacts with) Prh","false","interacts with","FP (interacts with) Prh","FP","Prh","0.7725578"
"34910",,"interacts with","FP (interacts with) M1","false","interacts with","FP (interacts with) M1","FP","M1","0.8538824"
"34907",,"interacts with","FP (interacts with) M2","false","interacts with","FP (interacts with) M2","FP","M2","0.9211465"
"34904",,"interacts with","FP (interacts with) AU","false","interacts with","FP (interacts with) AU","FP","AU","0.7646335"
"34901",,"interacts with","FP (interacts with) OA","false","interacts with","FP (interacts with) OA","FP","OA","0.7684466"
